001620,2000
001621,2000
001622,1000
001623,1500
001624,1500
001625,1500
001626,1300
001630,2000
001631,2000
001632,1500
001633,1000
001634,1500
001635,1500
001636,1300
001640,2000
001641,2000
001642,1500
001643,1500
001644,1000
001645,1500
001646,1300
001650,2050
001651,2050
001652,1500
001653,1500
001654,1500
001655,1100
001656,1350
001660,2500
001661,2000
001662,1300
001663,1300
001664,1300
001665,1350
001666,2500
002000,4000
002001,4000
002002,2000
002003,2000
002004,2000
002005,2050
002006,2400
002010,4000
002011,4000
002012,2000
002013,2000
002014,2000
002015,2050
002016,2000
002020,2000
002021,2000
002022,1600
002023,1000
002024,1000
002025,1050
002026,1200
002030,2000
002031,2000
002032,1000
002033,1200
002034,1500
002035,1500
002036,1500
002040,2000
002041,2000
002042,1000
002043,1500
002044,1600
002045,1500
002046,1500
002050,2050
002051,2050
002052,1050
002053,1500
002054,1500
002055,2000
002056,1500
002060,2400
002061,2000
002062,1200
002063,1500
002064,1500
002065,1500
002066,2400
002100,4000
002101,4000
002102,2000
002103,2000
002104,2000
002105,2050
002106,2000
002110,4000
002111,4000
002112,2000
002113,2000
002114,2000
002115,2050
002116,2000
002120,2000
002121,2000
002122,1200
002123,1000
002124,1000
002125,1050
002126,1000
002130,2000
002131,2000
002132,1000
002133,1000
002134,1500
002135,1500
002136,1500
002140,2000
002141,2000
002142,1000
002143,1500
002144,1000
002145,1500
002146,1500
002150,2050
002151,2050
002152,1050
002153,1500
002154,1500
002155,1100
002156,1500
002160,2000
002161,2000
002162,1000
002163,1500
002164,1500
002165,1500
002166,1300
002200,2000
002201,2000
002202,1600
002203,1000
002204,1000
002205,1050
002206,1200
002210,2000
002211,2000
002212,1200
002213,1000
002214,1000
002215,1050
002216,1000
002220,1600
002221,1200
002222,1600
002223,800
002224,800
002225,850
002226,800
002230,1000
002231,1000
002232,800
002233,600
002234,750
002235,750
002236,750
002240,1000
002241,1000
002242,800
002243,750
002244,800
002245,750
002246,750
002250,1050
002251,1050
002252,850
002253,750
002254,750
002255,1000
002256,750
002260,1200
002261,1000
002262,800
002263,750
002264,750
002265,750
002266,1200
002300,2000
002301,2000
002302,1000
002303,1200
002304,1500
002305,1500
002306,1500
002310,2000
002311,2000
002312,1000
002313,1000
002314,1500
002315,1500
002316,1500
002320,1000
002321,1000
002322,800
002323,600
002324,750
002325,750
002326,750
002330,1200
002331,1000
002332,600
002333,1200
002334,750
002335,750
002336,750
002340,1500
002341,1500
002342,750
002343,750
002344,800
002345,1500
002346,1500
002350,1500
002351,1500
002352,750
002353,750
002354,1500
002355,1000
002356,1500
002360,1500
002361,1500
002362,750
002363,750
002364,1500
002365,1500
002366,1200
002400,2000
002401,2000
002402,1000
002403,1500
002404,1600
002405,1500
002406,1500
002410,2000
002411,2000
002412,1000
002413,1500
002414,1000
002415,1500
002416,1500
002420,1000
002421,1000
002422,800
002423,750
002424,800
002425,750
002426,750
002430,1500
002431,1500
002432,750
002433,750
002434,800
002435,1500
002436,1500
002440,1600
002441,1000
002442,800
002443,800
002444,1600
002445,850
002446,800
002450,1500
002451,1500
002452,750
002453,1500
002454,850
002455,1000
002456,1500
002460,1500
002461,1500
002462,750
002463,1500
002464,800
002465,1500
002466,1200
002500,2050
002501,2050
002502,1050
002503,1500
002504,1500
002505,2000
002506,1500
002510,2050
002511,2050
002512,1050
002513,1500
002514,1500
002515,1100
002516,1500
002520,1050
002521,1050
002522,850
002523,750
002524,750
002525,1000
002526,750
002530,1500
002531,1500
002532,750
002533,750
002534,1500
002535,1000
002536,1500
002540,1500
002541,1500
002542,750
002543,1500
002544,850
002545,1000
002546,1500
002550,2000
002551,1100
002552,1000
002553,1000
002554,1000
002555,2000
002556,1000
002560,1500
002561,1500
002562,750
002563,1500
002564,1500
002565,1000
002566,1250
002600,2400
002601,2000
002602,1200
002603,1500
002604,1500
002605,1500
002606,2400
002610,2000
002611,2000
002612,1000
002613,1500
002614,1500
002615,1500
002616,1300
002620,1200
002621,1000
002622,800
002623,750
002624,750
002625,750
002626,1200
002630,1500
002631,1500
002632,750
002633,750
002634,1500
002635,1500
002636,1200
002640,1500
002641,1500
002642,750
002643,1500
002644,800
002645,1500
002646,1200
002650,1500
002651,1500
002652,750
002653,1500
002654,1500
002655,1000
002656,1250
002660,2400
002661,1300
002662,1200
002663,1200
002664,1200
002665,1250
002666,2400
003000,4000
003001,4000
003002,2000
003003,2400
003004,2000
003005,2050
003006,2400
003010,4000
003011,4000
003012,2000
003013,2000
003014,2000
003015,2050
003016,2000
003020,2000
003021,2000
003022,1000
003023,1200
003024,1500
003025,1500
003026,1500
003030,2400
003031,2000
003032,1200
003033,2400
003034,1200
003035,1250
003036,1200
003040,2000
003041,2000
003042,1500
003043,1200
003044,1600
003045,1500
003046,1500
003050,2050
003051,2050
003052,1500
003053,1250
003054,1500
003055,2000
003056,1500
003060,2400
003061,2000
003062,1500
003063,1200
003064,1500
003065,1500
003066,2400
003100,4000
003101,4000
003102,2000
003103,2000
003104,2000
003105,2050
003106,2000
003110,4000
003111,4000
003112,2000
003113,2000
003114,2000
003115,2050
003116,2000
003120,2000
003121,2000
003122,1000
003123,1000
003124,1500
003125,1500
003126,1500
003130,2000
003131,2000
003132,1000
003133,1300
003134,1000
003135,1050
003136,1000
003140,2000
003141,2000
003142,1500
003143,1000
003144,1000
003145,1500
003146,1500
003150,2050
003151,2050
003152,1500
003153,1050
003154,1500
003155,1100
003156,1500
003160,2000
003161,2000
003162,1500
003163,1000
003164,1500
003165,1500
003166,1300
003200,2000
003201,2000
003202,1000
003203,1200
003204,1500
003205,1500
003206,1500
003210,2000
003211,2000
003212,1000
003213,1000
003214,1500
003215,1500
003216,1500
003220,1000
003221,1000
003222,800
003223,600
003224,750
003225,750
003226,750
003230,1200
003231,1000
003232,600
003233,1200
003234,750
003235,750
003236,750
003240,1500
003241,1500
003242,750
003243,750
003244,800
003245,1500
003246,1500
003250,1500
003251,1500
003252,750
003253,750
003254,1500
003255,1000
003256,1500
003260,1500
003261,1500
003262,750
003263,750
003264,1500
003265,1500
003266,1200
003300,2400
003301,2000
003302,1200
003303,2400
003304,1200
003305,1250
003306,1200
003310,2000
003311,2000
003312,1000
003313,1300
003314,1000
003315,1050
003316,1000
003320,1200
003321,1000
003322,600
003323,1200
003324,750
003325,750
003326,750
003330,2400
003331,1300
003332,1200
003333,2400
003334,1200
003335,1250
003336,1200
003340,1200
003341,1000
003342,750
003343,1200
003344,800
003345,750
003346,750
003350,1250
003351,1050
003352,750
003353,1250
003354,750
003355,1000
003356,750
003360,1200
003361,1000
003362,750
003363,1200
003364,750
003365,750
003366,1200
003400,2000
003401,2000
003402,1500
003403,1200
003404,1600
003405,1500
003406,1500
003410,2000
003411,2000
003412,1500
003413,1000
003414,1000
003415,1500
003416,1500
003420,1500
003421,1500
003422,750
003423,750
003424,800
003425,1500
003426,1500
003430,1200
003431,1000
003432,750
003433,1200
003434,800
003435,750
003436,750
003440,1600
003441,1000
003442,800
003443,800
003444,1600
003445,850
003446,800
003450,1500
003451,1500
003452,1500
003453,750
003454,850
003455,1000
003456,1500
003460,1500
003461,1500
003462,1500
003463,750
003464,800
003465,1500
003466,1200
003500,2050
003501,2050
003502,1500
003503,1250
003504,1500
003505,2000
003506,1500
003510,2050
003511,2050
003512,1500
003513,1050
003514,1500
003515,1100
003516,1500
003520,1500
003521,1500
003522,750
003523,750
003524,1500
003525,1000
003526,1500
003530,1250
003531,1050
003532,750
003533,1250
003534,750
003535,1000
003536,750
003540,1500
003541,1500
003542,1500
003543,750
003544,850
003545,1000
003546,1500
003550,2000
003551,1100
003552,1000
003553,1000
003554,1000
003555,2000
003556,1000
003560,1500
003561,1500
003562,1500
003563,750
003564,1500
003565,1000
003566,1250
003600,2400
003601,2000
003602,1500
003603,1200
003604,1500
003605,1500
003606,2400
003610,2000
003611,2000
003612,1500
003613,1000
003614,1500
003615,1500
003616,1300
003620,1500
003621,1500
003622,750
003623,750
003624,1500
003625,1500
003626,1200
003630,1200
003631,1000
003632,750
003633,1200
003634,750
003635,750
003636,1200
003640,1500
003641,1500
003642,1500
003643,750
003644,800
003645,1500
003646,1200
003650,1500
003651,1500
003652,1500
003653,750
003654,1500
003655,1000
003656,1250
003660,2400
003661,1300
003662,1200
003663,1200
003664,1200
003665,1250
003666,2400
004000,4000
004001,4000
004002,2000
004003,2000
004004,3200
004005,2050
004006,2400
004010,4000
004011,4000
004012,2000
004013,2000
004014,2000
004015,2050
004016,2000
004020,2000
004021,2000
004022,1000
004023,1500
004024,1600
004025,1500
004026,1500
004030,2000
004031,2000
004032,1500
004033,1200
004034,1600
004035,1500
004036,1500
004040,3200
004041,2000
004042,1600
004043,1600
004044,3200
004045,1650
004046,1600
004050,2050
004051,2050
004052,1500
004053,1500
004054,1650
004055,2000
004056,1500
004060,2400
004061,2000
004062,1500
004063,1500
004064,1600
004065,1500
004066,2400
004100,4000
004101,4000
004102,2000
004103,2000
004104,2000
004105,2050
004106,2000
004110,4000
004111,4000
004112,2000
004113,2000
004114,2000
004115,2050
004116,2000
004120,2000
004121,2000
004122,1000
004123,1500
004124,1000
004125,1500
004126,1500
004130,2000
004131,2000
004132,1500
004133,1000
004134,1000
004135,1500
004136,1500
004140,2000
004141,2000
004142,1000
004143,1000
004144,1700
004145,1050
004146,1000
004150,2050
004151,2050
004152,1500
004153,1500
004154,1050
004155,1100
004156,1500
004160,2000
004161,2000
004162,1500
004163,1500
004164,1000
004165,1500
004166,1300
004200,2000
004201,2000
004202,1000
004203,1500
004204,1600
004205,1500
004206,1500
004210,2000
004211,2000
004212,1000
004213,1500
004214,1000
004215,1500
004216,1500
004220,1000
004221,1000
004222,800
004223,750
004224,800
004225,750
004226,750
004230,1500
004231,1500
004232,750
004233,750
004234,800
004235,1500
004236,1500
004240,1600
004241,1000
004242,800
004243,800
004244,1600
004245,850
004246,800
004250,1500
004251,1500
004252,750
004253,1500
004254,850
004255,1000
004256,1500
004260,1500
004261,1500
004262,750
004263,1500
004264,800
004265,1500
004266,1200
004300,2000
004301,2000
004302,1500
004303,1200
004304,1600
004305,1500
004306,1500
004310,2000
004311,2000
004312,1500
004313,1000
004314,1000
004315,1500
004316,1500
004320,1500
004321,1500
004322,750
004323,750
004324,800
004325,1500
004326,1500
004330,1200
004331,1000
004332,750
004333,1200
004334,800
004335,750
004336,750
004340,1600
004341,1000
004342,800
004343,800
004344,1600
004345,850
004346,800
004350,1500
004351,1500
004352,1500
004353,750
004354,850
004355,1000
004356,1500
004360,1500
004361,1500
004362,1500
004363,750
004364,800
004365,1500
004366,1200
004400,3200
004401,2000
004402,1600
004403,1600
004404,3200
004405,1650
004406,1600
004410,2000
004411,2000
004412,1000
004413,1000
004414,1700
004415,1050
004416,1000
004420,1600
004421,1000
004422,800
004423,800
004424,1600
004425,850
004426,800
004430,1600
004431,1000
004432,800
004433,800
004434,1600
004435,850
004436,800
004440,3200
004441,1700
004442,1600
004443,1600
004444,3200
004445,1650
004446,1600
004450,1650
004451,1050
004452,850
004453,850
004454,1650
004455,1000
004456,850
004460,1600
004461,1000
004462,800
004463,800
004464,1600
004465,850
004466,1200
004500,2050
004501,2050
004502,1500
004503,1500
004504,1650
004505,2000
004506,1500
004510,2050
004511,2050
004512,1500
004513,1500
004514,1050
004515,1100
004516,1500
004520,1500
004521,1500
004522,750
004523,1500
004524,850
004525,1000
004526,1500
004530,1500
004531,1500
004532,1500
004533,750
004534,850
004535,1000
004536,1500
004540,1650
004541,1050
004542,850
004543,850
004544,1650
004545,1000
004546,850
004550,2000
004551,1100
004552,1000
004553,1000
004554,1000
004555,2000
004556,1000
004560,1500
004561,1500
004562,1500
004563,1500
004564,850
004565,1000
004566,1250
004600,2400
004601,2000
004602,1500
004603,1500
004604,1600
004605,1500
004606,2400
004610,2000
004611,2000
004612,1500
004613,1500
004614,1000
004615,1500
004616,1300
004620,1500
004621,1500
004622,750
004623,1500
004624,800
004625,1500
004626,1200
004630,1500
004631,1500
004632,1500
004633,750
004634,800
004635,1500
004636,1200
004640,1600
004641,1000
004642,800
004643,800
004644,1600
004645,850
004646,1200
004650,1500
004651,1500
004652,1500
004653,1500
004654,850
004655,1000
004656,1250
004660,2400
004661,1300
004662,1200
004663,1200
004664,1200
004665,1250
004666,2400
005000,4050
005001,4050
005002,2050
005003,2050
005004,2050
005005,4000
005006,2450
005010,4050
005011,4050
005012,2050
005013,2050
005014,2050
005015,2100
005016,2050
005020,2050
005021,2050
005022,1050
005023,1500
005024,1500
005025,2000
005026,1500
005030,2050
005031,2050
005032,1500
005033,1250
005034,1500
005035,2000
005036,1500
005040,2050
005041,2050
005042,1500
005043,1500
005044,1650
005045,2000
005046,1500
005050,4000
005051,2100
005052,2000
005053,2000
005054,2000
005055,4000
005056,2000
005060,2450
005061,2050
005062,1500
005063,1500
005064,1500
005065,2000
005066,2450
005100,4050
005101,4050
005102,2050
005103,2050
005104,2050
005105,2100
005106,2050
005110,4050
005111,4050
005112,2050
005113,2050
005114,2050
005115,2100
005116,2050
005120,2050
005121,2050
005122,1050
005123,1500
005124,1500
005125,1100
005126,1500
005130,2050
005131,2050
005132,1500
005133,1050
005134,1500
005135,1100
005136,1500
005140,2050
005141,2050
005142,1500
005143,1500
005144,1050
005145,1100
005146,1500
005150,2100
005151,2100
005152,1100
005153,1100
005154,1100
005155,2100
005156,1100
005160,2050
005161,2050
005162,1500
005163,1500
005164,1500
005165,1100
005166,1350
005200,2050
005201,2050
005202,1050
005203,1500
005204,1500
005205,2000
005206,1500
005210,2050
005211,2050
005212,1050
005213,1500
005214,1500
005215,1100
005216,1500
005220,1050
005221,1050
005222,850
005223,750
005224,750
005225,1000
005226,750
005230,1500
005231,1500
005232,750
005233,750
005234,1500
005235,1000
005236,1500
005240,1500
005241,1500
005242,750
005243,1500
005244,850
005245,1000
005246,1500
005250,2000
005251,1100
005252,1000
005253,1000
005254,1000
005255,2000
005256,1000
005260,1500
005261,1500
005262,750
005263,1500
005264,1500
005265,1000
005266,1250
005300,2050
005301,2050
005302,1500
005303,1250
005304,1500
005305,2000
005306,1500
005310,2050
005311,2050
005312,1500
005313,1050
005314,1500
005315,1100
005316,1500
005320,1500
005321,1500
005322,750
005323,750
005324,1500
005325,1000
005326,1500
005330,1250
005331,1050
005332,750
005333,1250
005334,750
005335,1000
005336,750
005340,1500
005341,1500
005342,1500
005343,750
005344,850
005345,1000
005346,1500
005350,2000
005351,1100
005352,1000
005353,1000
005354,1000
005355,2000
005356,1000
005360,1500
005361,1500
005362,1500
005363,750
005364,1500
005365,1000
005366,1250
005400,2050
005401,2050
005402,1500
005403,1500
005404,1650
005405,2000
005406,1500
005410,2050
005411,2050
005412,1500
005413,1500
005414,1050
005415,1100
005416,1500
005420,1500
005421,1500
005422,750
005423,1500
005424,850
005425,1000
005426,1500
005430,1500
005431,1500
005432,1500
005433,750
005434,850
005435,1000
005436,1500
005440,1650
005441,1050
005442,850
005443,850
005444,1650
005445,1000
005446,850
005450,2000
005451,1100
005452,1000
005453,1000
005454,1000
005455,2000
005456,1000
005460,1500
005461,1500
005462,1500
005463,1500
005464,850
005465,1000
005466,1250
005500,4000
005501,2100
005502,2000
005503,2000
005504,2000
005505,4000
005506,2000
005510,2100
005511,2100
005512,1100
005513,1100
005514,1100
005515,2100
005516,1100
005520,2000
005521,1100
005522,1000
005523,1000
005524,1000
005525,2000
005526,1000
005530,2000
005531,1100
005532,1000
005533,1000
005534,1000
005535,2000
005536,1000
005540,2000
005541,1100
005542,1000
005543,1000
005544,1000
005545,2000
005546,1000
005550,4000
005551,2100
005552,2000
005553,2000
005554,2000
005555,4000
005556,2000
005560,2000
005561,1100
005562,1000
005563,1000
005564,1000
005565,2000
005566,1300
005600,2450
005601,2050
005602,1500
005603,1500
005604,1500
005605,2000
005606,2450
005610,2050
005611,2050
005612,1500
005613,1500
005614,1500
005615,1100
005616,1350
005620,1500
005621,1500
005622,750
005623,1500
005624,1500
005625,1000
005626,1250
005630,1500
005631,1500
005632,1500
005633,750
005634,1500
005635,1000
005636,1250
005640,1500
005641,1500
005642,1500
005643,1500
005644,850
005645,1000
005646,1250
005650,2000
005651,1100
005652,1000
005653,1000
005654,1000
005655,2000
005656,1300
005660,2450
005661,1350
005662,1250
005663,1250
005664,1250
005665,1300
005666,2450
006000,4800
006001,4000
006002,2400
006003,2400
006004,2400
006005,2450
006006,4800
006010,4000
006011,4000
006012,2000
006013,2000
006014,2000
006015,2050
006016,2500
006020,2400
006021,2000
006022,1200
006023,1500
006024,1500
006025,1500
006026,2400
006030,2400
006031,2000
006032,1500
006033,1200
006034,1500
006035,1500
006036,2400
006040,2400
006041,2000
006042,1500
006043,1500
006044,1600
006045,1500
006046,2400
006050,2450
006051,2050
006052,1500
006053,1500
006054,1500
006055,2000
006056,2450
006060,4800
006061,2500
006062,2400
006063,2400
006064,2400
006065,2450
006066,4800
006100,4000
006101,4000
006102,2000
006103,2000
006104,2000
006105,2050
006106,2500
006110,4000
006111,4000
006112,2000
006113,2000
006114,2000
006115,2050
006116,2000
006120,2000
006121,2000
006122,1000
006123,1500
006124,1500
006125,1500
006126,1300
006130,2000
006131,2000
006132,1500
006133,1000
006134,1500
006135,1500
006136,1300
006140,2000
006141,2000
006142,1500
006143,1500
006144,1000
006145,1500
006146,1300
006150,2050
006151,2050
006152,1500
006153,1500
006154,1500
006155,1100
006156,1350
006160,2500
006161,2000
006162,1300
006163,1300
006164,1300
006165,1350
006166,2500
006200,2400
006201,2000
006202,1200
006203,1500
006204,1500
006205,1500
006206,2400
006210,2000
006211,2000
006212,1000
006213,1500
006214,1500
006215,1500
006216,1300
006220,1200
006221,1000
006222,800
006223,750
006224,750
006225,750
006226,1200
006230,1500
006231,1500
006232,750
006233,750
006234,1500
006235,1500
006236,1200
006240,1500
006241,1500
006242,750
006243,1500
006244,800
006245,1500
006246,1200
006250,1500
006251,1500
006252,750
006253,1500
006254,1500
006255,1000
006256,1250
006260,2400
006261,1300
006262,1200
006263,1200
006264,1200
006265,1250
006266,2400
006300,2400
006301,2000
006302,1500
006303,1200
006304,1500
006305,1500
006306,2400
006310,2000
006311,2000
006312,1500
006313,1000
006314,1500
006315,1500
006316,1300
006320,1500
006321,1500
006322,750
006323,750
006324,1500
006325,1500
006326,1200
006330,1200
006331,1000
006332,750
006333,1200
006334,750
006335,750
006336,1200
006340,1500
006341,1500
006342,1500
006343,750
006344,800
006345,1500
006346,1200
006350,1500
006351,1500
006352,1500
006353,750
006354,1500
006355,1000
006356,1250
006360,2400
006361,1300
006362,1200
006363,1200
006364,1200
006365,1250
006366,2400
006400,2400
006401,2000
006402,1500
006403,1500
006404,1600
006405,1500
006406,2400
006410,2000
006411,2000
006412,1500
006413,1500
006414,1000
006415,1500
006416,1300
006420,1500
006421,1500
006422,750
006423,1500
006424,800
006425,1500
006426,1200
006430,1500
006431,1500
006432,1500
006433,750
006434,800
006435,1500
006436,1200
006440,1600
006441,1000
006442,800
006443,800
006444,1600
006445,850
006446,1200
006450,1500
006451,1500
006452,1500
006453,1500
006454,850
006455,1000
006456,1250
006460,2400
006461,1300
006462,1200
006463,1200
006464,1200
006465,1250
006466,2400
006500,2450
006501,2050
006502,1500
006503,1500
006504,1500
006505,2000
006506,2450
006510,2050
006511,2050
006512,1500
006513,1500
006514,1500
006515,1100
006516,1350
006520,1500
006521,1500
006522,750
006523,1500
006524,1500
006525,1000
006526,1250
006530,1500
006531,1500
006532,1500
006533,750
006534,1500
006535,1000
006536,1250
006540,1500
006541,1500
006542,1500
006543,1500
006544,850
006545,1000
006546,1250
006550,2000
006551,1100
006552,1000
006553,1000
006554,1000
006555,2000
006556,1300
006560,2450
006561,1350
006562,1250
006563,1250
006564,1250
006565,1300
006566,2450
006600,4800
006601,2500
006602,2400
006603,2400
006604,2400
006605,2450
006606,4800
006610,2500
006611,2000
006612,1300
006613,1300
006614,1300
006615,1350
006616,2500
006620,2400
006621,1300
006622,1200
006623,1200
006624,1200
006625,1250
006626,2400
006630,2400
006631,1300
